"chr" "start" "end" "value" "area" "cluster" "indexStart" "indexEnd" "L" "clusterL"
"1749" "chr1" 221055665 221055665 -0.024584932182302 0.024584932182302 8330 12375 12375 1 3
"8" "chr1" 2373855 2373855 0.0245787639886352 0.0245787639886352 488 761 761 1 2
"784" "chrX" 37435651 37435651 0.024575921220516 0.024575921220516 10192 16000 16000 1 1
"1858" "chrX" 39863342 39863342 -0.0245672722034044 0.0245672722034044 10264 16162 16162 1 4
"2002" "chrY" 7140718 7140718 -0.02456562738634 0.02456562738634 13520 25261 25261 1 2
"1659" "chr1" 161409758 161409758 -0.0245554718023715 0.0245554718023715 6684 10025 10025 1 2
"726" "chrX" 18240404 18240404 0.0245529417159284 0.0245529417159284 9838 15008 15008 1 1
"257" "chr1" 48575902 48575902 0.0245296689323516 0.0245296689323516 3878 5764 5764 1 1
"506" "chr1" 181764147 181764147 0.0245276105049688 0.0245276105049688 7237 10832 10832 1 1
"376" "chr1" 152748838 152748838 0.0245214193085995 0.0245214193085995 6047 9063 9063 1 1
"635" "chr1" 247680201 247680201 0.0245043165281489 0.0245043165281489 9353 13844 13844 1 1
"1291" "chr1" 8940460 8940460 -0.0245024656448578 0.0245024656448578 1261 1889 1889 1 1
"1962" "chrX" 128872940 128872940 -0.0245018541101606 0.0245018541101606 12438 22327 22327 1 4
"1767" "chr1" 228605010 228605010 -0.0244962747723272 0.0244962747723272 8683 12913 12913 1 2
"898" "chrX" 66793272 66793272 0.0244946753821874 0.0244946753821874 11153 18673 18673 1 1
"1829" "chrX" 13835264 13835264 -0.0244916303651035 0.0244916303651035 9698 14614 14614 1 5
"796" "chrX" 47966824 47966824 0.0244741718475517 0.0244741718475517 10580 17020 17020 1 3
"1439" "chr1" 43920161 43920161 -0.0244704537449757 0.0244704537449757 3577 5289 5289 1 6
"835" "chrX" 52255505 52255505 0.0244323457602048 0.0244323457602048 10876 17886 17886 1 1
"577" "chr1" 228506283 228506283 0.0244323246974386 0.0244323246974386 8664 12883 12883 1 1
"1058" "chrX" 115594046 115594046 0.0244222164981957 0.0244222164981957 12183 21562 21562 1 8
"300" "chr1" 95784493 95784493 0.0244193020903042 0.0244193020903042 4988 7441 7441 1 1
"800" "chrX" 48380042 48380042 0.0244187329641207 0.0244187329641207 10618 17118 17118 1 7
"221" "chr1" 35257924 35257924 0.0244185184187835 0.0244185184187835 3078 4516 4516 1 3
"108" "chr1" 6162744 6162744 0.0244132154444667 0.0244132154444667 987 1513 1513 1 1
"276" "chr1" 57884286 57884286 0.0244120002518256 0.0244120002518256 4216 6272 6272 1 1
"931" "chrX" 72348015 72348015 0.0244115154903679 0.0244115154903679 11443 19444 19444 1 3
"1672" "chr1" 170633508 170633508 -0.0244058575169158 0.0244058575169158 6940 10406 10406 1 1
"1237" "chr1" 1229351 1229351 -0.0244045930568746 0.0244045930568746 160 256 256 1 5
"1325" "chr1" 17027073 17027073 -0.0243977206173889 0.0243977206173889 1869 2725 2725 1 1
"1128" "chrX" 139791021 139791021 0.0243864754605099 0.0243864754605099 12841 23503 23503 1 1
"1371" "chr1" 27941694 27941694 -0.0243819790960936 0.0243819790960936 2662 3882 3882 1 1
"1056" "chrX" 115566412 115566412 0.0243738505265448 0.0243738505265448 12179 21555 21555 1 1
"413" "chr1" 157162190 157162190 0.0243632967466341 0.0243632967466341 6465 9708 9708 1 1
"322" "chr1" 111323009 111323009 0.0243586610616036 0.0243586610616036 5292 7900 7900 1 2
"1973" "chrX" 133119028 133119028 -0.0243489145418132 0.0243489145418132 12593 22745 22745 1 8
"1209" "chrX" 152538877 152538877 0.0243298569255398 0.0243298569255398 13144 24222 24222 1 3
"1762" "chr1" 228278432 228278432 -0.0243280416365207 0.0243280416365207 8614 12807 12807 1 1
"139" "chr1" 11593927 11593927 0.0243151967180865 0.0243151967180865 1512 2225 2225 1 1
"699" "chrX" 9957016 9957016 0.0242899323113691 0.0242899323113691 9565 14295 14295 1 1
"128" "chr1" 9090070 9090070 0.0242876978240863 0.0242876978240863 1272 1905 1905 1 1
"910" "chrX" 69282642 69282642 0.0242835205188582 0.0242835205188582 11243 18911 18911 1 13
"1246" "chr1" 1710663 1710663 -0.0242778570173558 0.0242778570173558 282 447 447 1 4
"118" "chr1" 7210948 7210948 0.0242599134685111 0.0242599134685111 1138 1732 1732 1 1
"1048" "chrX" 108870738 108870738 0.0242303715369745 0.0242303715369745 12049 21227 21227 1 1
"1508" "chr1" 62784269 62784269 -0.0242203512712084 0.0242203512712084 4322 6423 6423 1 5
"1852" "chrX" 31283706 31283706 -0.0242165665431503 0.0242165665431503 10107 15780 15780 1 1
"582" "chr1" 230183251 230183251 0.0242100728097349 0.0242100728097349 8760 13021 13021 1 1
"343" "chr1" 119426493 119426493 0.0241970453181956 0.0241970453181956 5553 8288 8288 1 1
"791" "chrX" 45240706 45240706 0.0241845862631304 0.0241845862631304 10443 16606 16606 1 5
"1169" "chrX" 149008905 149008905 0.0241778938825949 0.0241778938825949 12967 23807 23807 1 2
"693" "chrX" 8747423 8747423 0.0241719447154594 0.0241719447154594 9530 14194 14194 1 1
"1395" "chr1" 32929715 32929715 -0.0241617928465773 0.0241617928465773 2949 4337 4337 1 1
"1532" "chr1" 85513191 85513191 -0.0241517934060427 0.0241517934060427 4689 6979 6979 1 2
"1038" "chrX" 106364903 106364903 0.0241464835973398 0.0241464835973398 11970 21009 21009 1 1
"1891" "chrX" 49090693 49090693 -0.0241359576150774 0.0241359576150774 10751 17580 17580 1 4
"1096" "chrX" 134306770 134306770 0.024133251264976 0.024133251264976 12656 22971 22971 1 3
"1132" "chrX" 140335783 140335783 0.0241331881164607 0.0241331881164607 12856 23540 23540 1 1
"1362" "chr1" 27336989 27336989 -0.0241077182330752 0.0241077182330752 2598 3787 3787 1 1
"218" "chr1" 35224064 35224064 0.0241000727227998 0.0241000727227998 3068 4503 4503 1 1
"227" "chr1" 38233563 38233563 0.0240969500651827 0.0240969500651827 3227 4757 4757 1 1
"1920" "chrX" 100806880 100806880 -0.0240912633419217 0.0240912633419217 11753 20357 20357 1 10
"825" "chrX" 51142212 51142212 0.0240834498386431 0.0240834498386431 10843 17813 17813 1 1
"527" "chr1" 205898643 205898643 0.0240530251113208 0.0240530251113208 7874 11744 11744 1 2
"1100" "chrX" 134847724 134847724 0.024052255228795 0.024052255228795 12684 23049 23049 1 1
"1178" "chrX" 150397568 150397568 0.0240429585415042 0.0240429585415042 13022 23974 23974 1 1
"1818" "chrX" 8698502 8698502 -0.024031869684103 0.024031869684103 9528 14178 14178 1 2
"272" "chr1" 57567746 57567746 0.0240315245315904 0.0240315245315904 4207 6263 6263 1 1
"329" "chr1" 112042858 112042858 0.0240254362073239 0.0240254362073239 5321 7944 7944 1 1
"540" "chr1" 209404846 209404846 0.0240185790058223 0.0240185790058223 7993 11906 11906 1 2
"412" "chr1" 155827556 155827556 0.0239950590473168 0.0239950590473168 6304 9463 9463 1 2
"557" "chr1" 223283205 223283205 0.0239922690843629 0.0239922690843629 8380 12442 12442 1 1
"1061" "chrX" 118208915 118208915 0.0239910668283828 0.0239910668283828 12230 21699 21699 1 1
"1942" "chrX" 114827881 114827881 -0.0239883462389855 0.0239883462389855 12163 21534 21534 1 1
"58" "chr1" 3424530 3424530 0.0239594941508929 0.0239594941508929 777 1201 1201 1 3
"1906" "chrX" 70712215 70712215 -0.0239438386362502 0.0239438386362502 11354 19223 19223 1 9
"826" "chrX" 51148629 51148629 0.0239376869883228 0.0239376869883228 10845 17815 17815 1 1
"39" "chr1" 2997409 2997409 0.023932544258979 0.023932544258979 638 979 979 1 1
"747" "chrX" 30269258 30269258 0.0239302821908168 0.0239302821908168 10085 15707 15707 1 2
"709" "chrX" 12883857 12883857 0.0239289897037349 0.0239289897037349 9649 14497 14497 1 2
"306" "chr1" 98389381 98389381 0.0239094769516132 0.0239094769516132 5011 7469 7469 1 1
"59" "chr1" 3467842 3467842 0.0238983370378546 0.0238983370378546 792 1223 1223 1 1
"1811" "chrX" 2846196 2846196 -0.0238968158995358 0.0238968158995358 9443 13978 13978 1 1
"273" "chr1" 57570305 57570305 0.0238931946364917 0.0238931946364917 4208 6264 6264 1 1
"66" "chr1" 4036953 4036953 0.0238894282143538 0.0238894282143538 880 1380 1380 1 1
"777" "chrX" 37063779 37063779 0.0238826470028725 0.0238826470028725 10173 15951 15951 1 1
"1912" "chrX" 82765593 82765593 -0.0238735811698882 0.0238735811698882 11590 19891 19891 1 3
"387" "chr1" 153030514 153030514 0.023848043136855 0.023848043136855 6067 9086 9086 1 1
"1469" "chr1" 47900320 47900320 -0.0238341203587039 0.0238341203587039 3838 5713 5713 1 1
"1147" "chrX" 145079517 145079517 0.0238215248558103 0.0238215248558103 12906 23661 23661 1 1
"246" "chr1" 42999439 42999439 0.0238203018820224 0.0238203018820224 3494 5155 5155 1 1
"1009" "chrX" 102317796 102317796 0.023820164647367 0.023820164647367 11821 20561 20561 1 2
"1403" "chr1" 35586588 35586588 -0.0238189419939537 0.0238189419939537 3097 4552 4552 1 1
"1831" "chrX" 13957233 13957233 -0.0238142913103114 0.0238142913103114 9702 14626 14626 1 7
"1556" "chr1" 95903620 95903620 -0.0238089407543741 0.0238089407543741 4989 7442 7442 1 1
"193" "chr1" 23089658 23089658 0.0238081382373918 0.0238081382373918 2304 3317 3317 1 1
"67" "chr1" 4068511 4068511 0.0238063640915278 0.0238063640915278 881 1381 1381 1 1
"60" "chr1" 3473186 3473186 0.0237943901666691 0.0237943901666691 793 1224 1224 1 2
"1978" "chrX" 134429653 134429653 -0.0237600887757072 0.0237600887757072 12659 22975 22975 1 4
"1333" "chr1" 17873078 17873078 -0.0237582079878343 0.0237582079878343 1951 2842 2842 1 1
"1726" "chr1" 208263446 208263446 -0.0237574213574777 0.0237574213574777 7969 11881 11881 1 1
"602" "chr1" 237207256 237207256 0.023732268888116 0.023732268888116 9050 13434 13434 1 1
"1875" "chrX" 40027582 40027582 -0.0237304139712625 0.0237304139712625 10314 16294 16294 1 2
"1851" "chrX" 27882053 27882053 -0.023729703787221 0.023729703787221 10060 15643 15643 1 3
"1104" "chrX" 135177092 135177092 0.0237211462847587 0.0237211462847587 12698 23087 23087 1 1
"247" "chr1" 43355718 43355718 0.0236986705143504 0.0236986705143504 3526 5204 5204 1 1
"1658" "chr1" 161228877 161228877 -0.0236934026024471 0.0236934026024471 6669 9999 9999 1 2
"196" "chr1" 23112654 23112654 0.023690857862032 0.023690857862032 2308 3322 3322 1 1
"1866" "chrX" 39949685 39949685 -0.0236776538735987 0.0236776538735987 10280 16212 16212 1 8
"625" "chr1" 244924918 244924918 0.023676406054118 0.023676406054118 9214 13651 13651 1 1
"663" "chr1" 248737343 248737343 0.0236741547886708 0.0236741547886708 9399 13906 13906 1 1
"1168" "chrX" 147800736 147800736 0.0236679400483539 0.0236679400483539 12945 23751 23751 1 1
"449" "chr1" 159556997 159556997 0.0236664799036466 0.0236664799036466 6542 9799 9799 1 1
"36" "chr1" 2937278 2937278 0.0236610417694156 0.0236610417694156 620 948 948 1 1
"1155" "chrX" 146319567 146319567 0.0236605245573618 0.0236605245573618 12918 23682 23682 1 1
"1391" "chr1" 32741518 32741518 -0.0236428763811099 0.0236428763811099 2930 4296 4296 1 3
"1724" "chr1" 207975905 207975905 -0.0236401882961024 0.0236401882961024 7944 11846 11846 1 1
"1493" "chr1" 53661448 53661448 -0.0236379112394296 0.0236379112394296 4025 6013 6013 1 1
"1588" "chr1" 119542475 119542475 -0.0236195678081994 0.0236195678081994 5562 8306 8306 1 1
"1383" "chr1" 32169706 32169706 -0.0236051315175136 0.0236051315175136 2869 4198 4198 1 2
"1901" "chrX" 67906181 67906181 -0.0235993980522596 0.0235993980522596 11174 18725 18725 1 5
"570" "chr1" 228113207 228113207 0.0235952286291771 0.0235952286291771 8595 12775 12775 1 2
"1392" "chr1" 32802133 32802133 -0.0235790382407105 0.0235790382407105 2934 4307 4307 1 8
"1162" "chrX" 146366330 146366330 0.023574863031536 0.023574863031536 12927 23693 23693 1 1
"293" "chr1" 77711859 77711859 0.0235699307935739 0.0235699307935739 4595 6828 6828 1 1
"580" "chr1" 228870556 228870556 0.0235569315405425 0.0235569315405425 8712 12953 12953 1 3
"1165" "chrX" 147578279 147578279 0.0235538913418772 0.0235538913418772 12939 23729 23729 1 1
"1468" "chr1" 47898911 47898911 -0.0235478317066475 0.0235478317066475 3837 5712 5712 1 1
"508" "chr1" 181995123 181995123 0.0235067553709717 0.0235067553709717 7240 10835 10835 1 1
"70" "chr1" 4390452 4390452 0.0235045867384395 0.0235045867384395 892 1394 1394 1 1
"1971" "chrX" 129306129 129306129 -0.0234906162634154 0.0234906162634154 12501 22494 22494 1 6
"1354" "chr1" 26488129 26488129 -0.0234725657588701 0.0234725657588701 2519 3655 3655 1 5
"318" "chr1" 110697298 110697298 0.0234725268545688 0.0234725268545688 5246 7838 7838 1 1
"1359" "chr1" 26738130 26738130 -0.0234641981680387 0.0234641981680387 2552 3714 3714 1 1
"95" "chr1" 5540008 5540008 0.0234545922895229 0.0234545922895229 925 1430 1430 1 1
"1296" "chr1" 10221203 10221203 -0.0234465661945824 0.0234465661945824 1387 2062 2062 1 1
"1964" "chrX" 129068084 129068084 -0.0234445271957289 0.0234445271957289 12458 22385 22385 1 3
"1303" "chr1" 11752772 11752772 -0.0234392992886082 0.0234392992886082 1526 2248 2248 1 7
"1197" "chrX" 151904268 151904268 0.0234302544949636 0.0234302544949636 13092 24117 24117 1 3
"445" "chr1" 159174728 159174728 0.0234245360709479 0.0234245360709479 6537 9793 9793 1 1
"896" "chrX" 66763009 66763009 0.0234224829857931 0.0234224829857931 11150 18638 18638 1 28
"389" "chr1" 153068236 153068236 0.0234161607170658 0.0234161607170658 6069 9088 9088 1 1
"212" "chr1" 34086613 34086613 0.0233909705574525 0.0233909705574525 3043 4467 4467 1 1
"1201" "chrX" 152160917 152160917 0.0233881686079737 0.0233881686079737 13121 24183 24183 1 2
"871" "chrX" 63267928 63267928 0.0233876214740601 0.0233876214740601 11087 18493 18493 1 1
"1300" "chr1" 11113287 11113287 -0.0233764038513987 0.0233764038513987 1478 2178 2178 1 1
"1332" "chr1" 17445809 17445809 -0.0233757759345232 0.0233757759345232 1915 2792 2792 1 3
"332" "chr1" 114698730 114698730 0.0233740924106019 0.0233740924106019 5422 8104 8104 1 1
"532" "chr1" 208472273 208472273 0.0233648156029877 0.0233648156029877 7983 11896 11896 1 1
"259" "chr1" 48998823 48998823 0.0233587560779547 0.0233587560779547 3885 5776 5776 1 1
"831" "chrX" 51243519 51243519 0.0233580827143759 0.0233580827143759 10854 17836 17836 1 1
"1984" "chrX" 136647793 136647793 -0.0233283736501044 0.0233283736501044 12772 23310 23310 1 7
"1290" "chr1" 8445545 8445545 -0.0233272939906221 0.0233272939906221 1238 1861 1861 1 1
"947" "chrX" 74965938 74965938 0.0233249783955184 0.0233249783955184 11505 19641 19641 1 2
"1820" "chrX" 9733287 9733287 -0.0233227702289481 0.0233227702289481 9551 14251 14251 1 9
"468" "chr1" 164793520 164793520 0.0233133292705074 0.0233133292705074 6780 10161 10161 1 1
"1055" "chrX" 115304403 115304403 0.0233102842974616 0.0233102842974616 12178 21554 21554 1 1
"1872" "chrX" 40015196 40015196 -0.0232995525338054 0.0232995525338054 10307 16279 16279 1 2
"1899" "chrX" 62856362 62856362 -0.023295837294888 0.023295837294888 11079 18466 18466 1 1
"667" "chrX" 2985280 2985280 0.0232942438389057 0.0232942438389057 9454 14012 14012 1 8
"1694" "chr1" 197873430 197873430 -0.0232861119212178 0.0232861119212178 7450 11118 11118 1 1
"544" "chr1" 212777218 212777218 0.0232843272343056 0.0232843272343056 8129 12096 12096 1 1
"1357" "chr1" 26736601 26736601 -0.0232770820262965 0.0232770820262965 2551 3710 3710 1 4
"1015" "chrX" 103264980 103264980 0.0232692590207511 0.0232692590207511 11895 20775 20775 1 1
"665" "chr1" 248845209 248845209 0.0232670405392044 0.0232670405392044 9403 13910 13910 1 1
"521" "chr1" 204719449 204719449 0.0232589363951549 0.0232589363951549 7779 11593 11593 1 1
"704" "chrX" 11679501 11679501 0.0232564349655824 0.0232564349655824 9623 14419 14419 1 1
"1016" "chrX" 103265775 103265775 0.0232438513796345 0.0232438513796345 11896 20776 20776 1 1
"1952" "chrX" 119125659 119125659 -0.0232386541293804 0.0232386541293804 12308 21949 21949 1 3
"64" "chr1" 3557942 3557942 0.0232324012736195 0.0232324012736195 819 1262 1262 1 3
"517" "chr1" 203239062 203239062 0.0232302183539211 0.0232302183539211 7689 11469 11469 1 1
"618" "chr1" 242217440 242217440 0.0232259792842575 0.0232259792842575 9133 13541 13541 1 1
"4" "chr1" 1972776 1972776 0.0232248028990007 0.0232248028990007 333 526 526 1 1
"1878" "chrX" 40064867 40064867 -0.0232241540739596 0.0232241540739596 10325 16326 16326 1 4
"3" "chr1" 1959747 1959747 0.0232133643026964 0.0232133643026964 331 524 524 1 3
"98" "chr1" 5771047 5771047 0.0232100416252083 0.0232100416252083 931 1436 1436 1 1
"484" "chr1" 169702841 169702841 0.0232086005169243 0.0232086005169243 6921 10379 10379 1 1
"1638" "chr1" 156626839 156626839 -0.0232028171066851 0.0232028171066851 6396 9602 9602 1 3
"509" "chr1" 182021796 182021796 0.0232002585537748 0.0232002585537748 7242 10837 10837 1 1
"474" "chr1" 165912313 165912313 0.0231934882186623 0.0231934882186623 6818 10220 10220 1 1
"410" "chr1" 154472292 154472292 0.0231930598825749 0.0231930598825749 6176 9258 9258 1 1
"117" "chr1" 7184587 7184587 0.0231814279416714 0.0231814279416714 1136 1730 1730 1 1
"328" "chr1" 111890880 111890880 0.0231794670551249 0.0231794670551249 5313 7933 7933 1 1
"163" "chr1" 17472852 17472852 0.0231749430045476 0.0231749430045476 1918 2795 2795 1 1
"1893" "chrX" 49832148 49832148 -0.0231668532549772 0.0231668532549772 10808 17717 17717 1 3
"636" "chr1" 247697875 247697875 0.0231423487865001 0.0231423487865001 9358 13851 13851 1 1
"579" "chr1" 228631679 228631679 0.0231302800122214 0.0231302800122214 8689 12920 12920 1 1
"934" "chrX" 73025554 73025554 0.0231247653608751 0.0231247653608751 11455 19484 19484 1 1
"1692" "chr1" 190446829 190446829 -0.0231226227257498 0.0231226227257498 7383 11029 11029 1 1
"1907" "chrX" 70713213 70713213 -0.0231201222489317 0.0231201222489317 11354 19231 19231 1 9
"1819" "chrX" 9434519 9434519 -0.023118105781982 0.023118105781982 9544 14243 14243 1 1
"673" "chrX" 4381263 4381263 0.0231098026162953 0.0231098026162953 9485 14079 14079 1 1
"626" "chr1" 245646925 245646925 0.023106046051958 0.023106046051958 9248 13699 13699 1 1
"1928" "chrX" 102881084 102881084 -0.0230930128772562 0.0230930128772562 11865 20690 20690 1 1
"1335" "chr1" 19615480 19615480 -0.0230789459977853 0.0230789459977853 2045 2967 2967 1 4
"1044" "chrX" 107182922 107182922 0.02306719799329 0.02306719799329 12011 21122 21122 1 1
"1879" "chrX" 40126867 40126867 -0.0230650308728507 0.0230650308728507 10331 16338 16338 1 5
"715" "chrX" 13645186 13645186 0.02304189604666 0.02304189604666 9681 14566 14566 1 1
"850" "chrX" 55050253 55050253 0.0230386521165064 0.0230386521165064 11007 18241 18241 1 1
"1427" "chr1" 41248209 41248209 -0.0230327729107161 0.0230327729107161 3407 5040 5040 1 1
"987" "chrX" 99550869 99550869 0.0230255831748241 0.0230255831748241 11668 20096 20096 1 1
"900" "chrX" 68004195 68004195 0.0230227462702544 0.0230227462702544 11184 18751 18751 1 1
"1769" "chr1" 228652338 228652338 -0.0230180598584304 0.0230180598584304 8695 12935 12935 1 2
"1297" "chr1" 10699604 10699604 -0.0229929312966015 0.0229929312966015 1426 2106 2106 1 3
"817" "chrX" 50026326 50026326 0.0229893096018826 0.0229893096018826 10816 17732 17732 1 2
"1098" "chrX" 134730716 134730716 0.0229748100736377 0.0229748100736377 12682 23043 23043 1 1
"1982" "chrX" 136632532 136632532 -0.02297259069593 0.02297259069593 12768 23302 23302 1 4
"1630" "chr1" 155043967 155043967 -0.0229609062559944 0.0229609062559944 6240 9344 9344 1 1
"629" "chr1" 247173858 247173858 0.0229575539894414 0.0229575539894414 9316 13784 13784 1 1
"1797" "chr1" 237205295 237205295 -0.0229537040233617 0.0229537040233617 9048 13431 13431 1 1
